implementation	R1	R2	R3	R4	R5	R6	R7	R8	I1	I2	I3	I4	I5	I6	I7	I8	A1	A2	A3	A4	A5	A6	A7	A8	S1	S2	S3	S4	S5	S6	S7	S8	E1	E2	E3	E4	E5	E6	E7	E8	C1	C2	C3	C4	C5	C6	C7	C8	accuracy	elapse	country	fromsearch	age	gender
2	1	3	2	4	1	4	3	3	3	2	4	4	3	3	3	4	1	4	5	3	4	2	4	5	5	1	2	4	4	3	3	1	1	1	5	1	4	2	5	3	1	1	4	2	3	3	3	2	85	240	US	1	-1	-1
2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	4	2	4	1	3	4	2	2	1	1	3	2	3	3	1	1	2	1	2	2	1	2	95	154	US	1	-1	-1
2	1	1	1	1	1	1	1	2	4	3	2	4	2	2	3	2	4	3	5	4	3	5	2	4	4	5	5	3	3	4	4	3	3	5	3	4	2	5	5	4	1	1	1	1	1	2	2	2	95	148	US	0	-1	-1
2	3	3	1	2	4	1	1	1	5	5	5	5	5	4	4	4	1	5	3	5	5	4	5	4	4	4	1	2	4	1	1	2	1	1	4	1	5	1	3	-1	3	1	1	2	1	1	3	1	90	205	IT	1	-1	-1
2	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	3	5	3	3	3	1	1	1	1	1	1	1	1	1	3	3	3	1	5	5	1	1	100	167	US	0	-1	-1
2	2	1	2	2	2	1	2	2	4	4	2	3	3	3	3	2	3	4	5	3	5	3	5	5	5	4	4	3	5	5	5	3	5	2	4	4	4	3	4	4	2	2	2	3	2	1	2	1	80	249	AU	1	-1	-1
2	5	1	1	1	5	5	5	5	4	1	1	1	1	5	1	1	1	1	5	1	1	1	1	5	1	4	5	1	3	1	4	4	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	100	654	US	1	-1	-1
2	3	2	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	4	3	1	1	3	1	2	3	4	2	5	3	1	1	2	3	2	1	4	5	3	2	3	1	3	2	1	1	2	2	100	186	SE	1	-1	-1
2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	1	1	5	3	5	5	1	5	5	5	5	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	100	192	US	0	-1	-1
2	1	1	1	1	1	1	1	1	5	2	3	5	5	1	4	1	4	4	3	5	5	4	5	1	4	4	5	4	5	3	4	2	1	1	3	4	5	3	3	1	3	1	3	4	4	1	3	1	80	273	US	1	-1	-1
2	2	3	3	4	3	2	4	3	4	3	4	5	4	5	4	4	1	2	4	3	3	3	4	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	4	4	1	1	3	1	4	4	1	1	80	183	GB	1	-1	-1
2	2	5	2	5	1	5	1	2	2	5	5	4	5	5	5	4	4	2	2	5	5	5	3	2	2	5	3	3	3	2	4	1	1	4	3	1	2	1	1	4	1	2	2	1	4	5	1	1	95	346	US	0	-1	-1
2	1	1	1	1	1	1	1	1	5	5	4	4	4	5	4	3	2	2	4	4	4	2	4	4	3	4	3	3	3	4	4	4	2	3	1	2	1	2	3	2	1	1	2	1	1	2	1	1	95	127	US	1	-1	-1
2	1	3	1	2	1	3	1	2	5	5	5	4	5	5	4	3	4	4	3	4	4	5	3	5	3	3	2	4	3	3	3	3	2	1	3	3	2	4	2	3	1	1	1	1	1	3	1	1	80	194	US	1	-1	-1
2	1	3	1	1	2	3	1	2	5	4	3	3	4	3	3	2	2	2	5	3	4	3	4	3	3	2	1	2	2	2	3	2	1	2	2	3	2	2	2	2	1	1	1	1	1	1	1	1	95	155	US	0	-1	-1
2	1	1	3	1	1	1	1	1	2	3	3	4	4	4	3	4	3	3	3	3	3	3	2	3	3	3	3	2	3	2	3	2	3	1	4	2	4	3	3	3	1	1	3	1	2	1	3	1	90	230	IN	0	-1	-1
2	1	3	3	4	1	3	2	2	5	3	3	4	4	3	3	3	1	2	3	3	3	3	3	3	3	5	5	5	5	5	3	4	1	1	3	2	2	2	3	3	1	1	1	1	2	3	2	1	75	223	US	1	-1	-1
2	3	2	1	2	1	2	1	2	2	2	1	3	2	3	1	4	4	2	3	2	2	2	4	2	3	2	2	4	2	1	4	2	4	2	4	4	4	3	4	3	3	1	3	2	4	2	2	2	80	290	CA	1	-1	-1
2	1	3	1	1	1	1	1	1	2	5	4	4	4	4	2	1	2	1	2	3	4	4	1	3	1	5	1	2	3	4	4	4	1	4	1	1	2	2	2	3	1	3	1	2	2	1	1	1	100	149	US	0	-1	-1
2	4	4	3	2	1	4	2	3	5	3	3	4	2	2	2	2	2	2	3	2	2	3	4	2	3	3	4	4	3	3	4	4	1	3	4	4	4	2	3	2	4	3	4	4	2	3	2	3	75	187	CA	1	-1	-1
2	1	1	1	1	1	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	3	4	2	1	3	1	3	1	2	4	3	3	1	3	3	4	4	1	3	3	3	98	164	US	1	-1	-1
2	1	1	1	1	1	1	1	3	3	4	3	1	3	1	5	1	3	1	1	2	4	5	1	1	4	5	1	4	3	4	1	2	1	1	4	1	5	1	1	1	3	1	1	5	4	3	5	3	89	259	US	1	-1	-1
2	1	4	1	2	1	2	1	2	1	4	1	3	1	1	1	1	5	3	2	4	3	4	4	2	5	5	3	4	4	5	5	2	3	2	4	4	3	3	3	3	3	2	3	2	1	1	2	2	90	206	US	1	-1	-1
2	1	3	1	5	3	4	4	1	3	2	2	2	2	2	2	1	3	1	5	3	2	4	1	3	4	4	2	1	2	1	1	3	2	2	2	1	4	1	1	5	1	4	5	1	3	4	1	3	95	357	SY	1	-1	-1
2	3	2	5	1	1	1	3	1	3	1	1	1	1	1	1	1	4	4	1	1	1	5	1	1	5	1	3	5	4	5	1	1	3	1	2	4	4	5	2	4	3	2	1	5	1	5	1	1	70	283	EG	0	-1	-1
2	2	1	1	1	1	1	1	1	3	3	2	1	1	2	1	1	1	1	1	1	3	5	1	1	3	1	3	3	3	3	3	3	1	1	1	3	1	3	1	3	1	3	1	1	1	1	1	1	70	217	IE	1	-1	-1
2	1	3	2	2	1	1	1	1	3	3	3	4	2	4	2	4	2	4	3	4	4	4	3	4	3	3	2	3	3	3	3	3	2	2	2	2	2	1	3	1	1	2	2	1	1	1	2	1	75	159	SG	0	-1	-1
2	4	1	1	1	1	1	2	1	5	5	5	4	5	5	5	3	5	5	5	5	5	5	2	4	5	5	4	4	4	5	5	3	2	3	4	3	4	4	1	3	5	5	2	5	4	4	3	4	85	144	US	1	-1	-1
2	5	4	1	4	1	4	4	4	1	1	1	1	1	1	1	5	3	5	5	5	5	5	5	5	4	4	3	5	4	3	4	1	1	3	3	1	3	1	1	3	4	4	3	3	4	4	3	3	85	165	US	1	-1	-1
2	1	2	2	1	1	1	2	1	1	4	4	1	2	4	2	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	4	2	4	3	3	4	2	2	2	2	2	2	1	2	75	231	US	0	-1	-1
2	5	1	1	1	1	1	1	1	5	3	5	5	5	1	5	1	5	1	1	5	1	5	1	1	1	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	100	94	SA	0	-1	-1
2	3	1	1	5	1	1	2	1	3	5	5	4	5	4	3	4	1	4	4	4	5	4	1	1	4	5	1	1	2	1	3	4	1	1	1	1	1	1	1	1	4	1	1	1	5	5	3	1	90	169	US	0	-1	-1
2	1	2	1	2	1	1	2	2	4	3	3	4	2	3	3	2	1	2	4	2	2	1	1	2	3	5	4	4	3	5	5	3	2	3	3	4	2	3	3	2	3	3	2	3	1	4	3	2	100	134	GB	1	-1	-1
2	1	2	1	1	1	1	2	1	3	4	2	1	2	4	2	4	3	3	5	5	5	4	3	5	4	3	4	4	4	3	4	4	2	4	3	3	2	3	3	4	2	1	2	2	1	3	2	1	90	150	US	1	-1	-1
2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	45	6018	OM	0	-1	-1
2	2	2	3	2	1	3	-1	3	5	5	5	5	5	2	5	1	1	1	3	2	2	4	3	4	4	1	4	1	4	1	1	1	4	3	3	1	1	1	4	1	1	1	1	1	1	3	1	1	90	231	NL	0	-1	-1
2	3	1	3	1	1	1	1	1	4	4	1	4	1	3	4	1	1	1	1	1	4	1	-1	1	1	3	1	1	1	2	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	90	95	CA	0	-1	-1
2	3	4	3	4	4	3	4	4	1	2	2	3	2	2	2	2	1	2	2	2	2	2	4	3	3	4	4	4	3	4	3	3	3	2	2	2	3	2	3	3	2	3	4	2	3	5	3	2	80	154	US	0	-1	-1
2	3	3	3	4	4	4	4	4	2	4	4	3	3	2	2	2	1	1	2	2	2	1	1	1	1	2	2	2	1	1	2	1	1	3	2	2	2	2	2	1	3	3	3	2	2	3	2	3	100	130	US	0	-1	-1
2	2	3	2	2	1	3	1	2	4	2	2	2	2	3	2	4	4	3	1	3	3	3	2	3	3	5	1	2	2	4	4	2	1	1	4	3	4	2	3	2	1	3	2	2	3	3	2	2	80	256	US	0	-1	-1
2	1	1	1	3	1	1	1	1	4	5	5	5	5	5	5	5	1	1	1	1	1	1	3	1	2	3	3	2	3	1	1	1	1	3	1	1	2	3	1	1	3	2	1	1	1	1	1	1	95	208	US	0	-1	-1
2	1	2	1	1	1	3	1	2	3	3	3	3	3	3	2	1	3	3	2	4	5	4	2	3	5	4	4	3	4	3	4	2	1	3	1	2	2	2	1	3	3	2	3	3	3	3	1	2	95	334	US	1	-1	-1
2	5	4	3	4	2	2	2	4	5	5	5	5	5	5	5	4	2	2	1	1	2	2	4	2	5	4	1	4	4	5	5	4	1	2	5	2	4	4	1	5	5	4	4	4	4	4	2	5	90	299	US	0	-1	-1
2	4	1	1	5	3	5	3	3	1	4	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	3	2	1	1	2	2	1	1	1	1	1	3	5	4	4	2	1	1	5	100	290	US	1	-1	-1
2	1	1	1	1	1	1	1	1	1	1	3	4	1	1	1	1	1	4	5	5	5	1	4	4	3	1	4	1	2	1	3	2	4	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	100	196	US	0	-1	-1
2	3	3	1	1	1	3	2	1	3	2	3	1	1	3	1	1	3	3	4	2	5	3	1	2	5	3	1	2	3	3	3	1	4	3	4	1	5	3	4	3	3	3	1	1	3	3	1	1	90	171	US	1	-1	-1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	3	4	5	1	4	1	1	1	1	1	2	1	1	1	1	4	4	5	4	1	1	1	1	4	1	3	3	3	1	95	200	PH	1	-1	-1
2	5	4	4	4	1	4	3	4	5	4	2	2	2	2	1	3	1	4	4	3	1	2	5	1	4	2	1	5	5	5	1	2	3	3	4	2	5	4	4	4	2	3	5	1	4	5	4	2	90	433	DE	0	-1	-1
2	1	4	3	1	1	4	1	4	5	4	4	4	3	4	3	3	5	5	5	5	4	5	5	5	5	5	4	5	4	5	5	2	3	3	4	3	4	3	4	3	2	3	2	3	1	1	2	3	90	209	CL	1	-1	-1
2	3	1	3	-1	1	3	1	1	2	5	5	1	5	4	4	1	1	4	1	5	5	5	2	3	4	5	4	3	5	3	2	3	4	1	4	2	3	3	2	3	3	1	3	3	2	3	1	2	100	8830	US	0	-1	-1
2	2	3	3	2	2	3	2	3	4	3	4	4	4	3	4	4	2	2	2	3	3	3	3	2	4	4	2	3	3	2	3	3	2	2	2	2	4	2	3	2	2	2	2	2	4	4	2	2	90	178	US	0	-1	-1
2	2	1	1	1	1	2	1	1	3	4	4	1	2	3	3	2	4	4	4	4	3	5	3	4	1	3	2	3	2	4	2	2	2	2	2	3	2	4	1	2	3	3	1	2	1	1	2	2	95	1304	IN	1	-1	-1
2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	5	1	5	1	1	1	1	3	1	1	1	1	1	1	1	4	1	4	1	1	3	1	1	1	1	1	1	1	1	100	108	GB	1	-1	-1
2	4	5	1	5	5	5	5	4	1	5	5	5	5	5	5	5	5	1	5	4	5	5	4	5	2	2	1	1	1	1	1	1	1	4	1	1	1	1	1	1	4	5	5	2	5	5	1	3	80	1193	US	0	-1	-1
2	2	4	1	2	1	2	2	1	5	5	2	4	4	4	4	3	5	3	4	5	5	5	1	4	1	5	3	2	5	3	5	5	-1	3	2	1	4	2	3	5	2	3	2	1	1	5	2	3	90	170	US	1	-1	-1
2	1	4	2	4	1	5	1	5	4	3	3	3	3	4	4	5	2	2	5	3	4	4	1	5	4	3	3	3	3	3	5	3	1	1	3	2	3	3	1	2	1	1	1	1	4	4	1	1	90	244	PH	0	-1	-1
2	2	2	1	2	2	1	2	1	5	4	2	3	2	4	2	2	5	5	2	5	5	5	2	5	4	4	4	4	5	5	4	4	3	3	4	3	4	3	3	5	3	3	3	3	4	4	3	3	90	203	SG	0	-1	-1
2	3	1	1	2	1	4	1	1	3	4	5	3	4	4	3	1	2	1	2	1	2	1	1	1	4	5	5	5	5	3	3	3	2	1	3	3	3	1	3	2	2	1	2	3	2	1	1	1	100	299	US	0	-1	-1
2	1	1	1	1	1	1	1	1	3	3	4	1	1	1	1	1	3	5	4	4	4	5	1	3	4	5	4	4	4	3	2	3	1	3	1	4	1	1	1	1	1	1	1	1	1	1	1	1	100	109	US	1	-1	-1
2	3	2	2	2	3	2	2	2	1	1	1	2	1	1	1	1	1	1	2	5	1	3	3	1	4	1	3	2	2	3	2	1	5	3	4	1	4	4	4	3	4	2	3	3	4	4	4	4	82	241	US	0	-1	-1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	2	3	4	3	3	1	2	4	1	4	3	2	1	1	1	1	2	4	1	3	1	90	270	CA	1	-1	-1
2	2	2	1	1	1	2	1	1	1	3	3	2	2	2	1	3	2	5	3	4	5	3	1	4	4	5	2	3	3	2	4	2	1	3	4	3	4	4	2	2	4	2	4	5	3	3	2	3	98	153	US	1	-1	-1
2	1	1	1	1	1	1	1	1	4	4	4	3	3	3	3	4	1	1	1	1	2	2	1	1	3	3	2	2	3	4	4	3	1	1	4	2	4	2	3	3	1	1	1	1	3	1	1	1	80	169	GB	1	-1	-1
2	5	3	1	4	1	2	3	1	3	1	1	5	3	3	3	3	2	2	1	1	1	5	5	1	4	5	3	5	4	5	4	1	5	1	5	3	5	1	1	1	5	3	4	3	3	3	1	4	85	511	US	1	-1	-1
2	4	1	1	3	2	3	1	1	5	2	3	4	3	3	3	3	4	3	2	5	3	5	2	3	-1	5	3	4	4	3	5	2	1	1	2	1	3	1	1	1	1	1	5	1	5	1	3	1	90	184	US	1	-1	-1
2	4	2	1	3	3	3	2	1	3	3	1	3	2	2	2	1	4	4	2	4	2	3	1	1	5	1	2	5	4	3	1	1	4	1	2	2	4	2	1	3	1	1	2	2	3	2	1	1	100	1035	PS	0	-1	-1
2	3	3	3	4	4	4	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4	3	4	2	1	2	3	4	4	2	4	4	1	3	3	3	3	3	4	3	90	146	AU	1	-1	-1
2	3	1	1	4	1	3	2	1	2	4	2	3	2	3	2	2	1	5	3	4	5	4	1	4	5	5	4	2	5	2	3	2	1	3	2	1	2	1	2	4	2	2	2	2	4	3	2	2	90	183	US	1	-1	-1
2	4	1	1	1	1	3	1	1	5	5	5	5	5	5	5	5	3	5	5	5	5	5	1	5	5	5	5	3	5	5	5	4	2	3	3	1	4	2	4	1	1	2	1	1	4	3	3	1	100	214	US	1	-1	-1
2	1	1	1	1	1	1	1	1	5	3	3	1	1	3	3	1	2	1	-1	2	1	1	1	2	2	5	3	2	2	4	2	3	1	2	3	1	2	3	1	2	1	1	1	1	1	1	1	1	90	204	US	1	-1	-1
2	1	1	2	1	1	2	1	3	5	3	3	5	4	2	3	3	5	5	3	5	4	3	5	2	3	5	5	5	5	5	4	4	2	3	3	3	4	3	3	3	1	2	2	2	1	1	1	1	99	238	DE	1	-1	-1
2	4	1	1	2	2	1	1	1	2	2	2	2	2	2	1	4	5	5	3	4	4	5	1	3	5	4	2	3	5	5	4	2	2	1	4	2	5	2	2	2	3	2	4	5	3	3	2	3	80	192	US	1	-1	-1
2	2	1	1	2	1	1	1	1	4	4	3	2	3	2	2	2	4	5	4	5	5	4	4	4	5	5	4	4	5	5	5	4	1	1	4	2	4	2	1	4	1	4	2	4	2	3	2	2	90	127	US	1	-1	-1
2	1	1	1	1	1	1	1	1	3	3	1	4	1	1	4	1	1	1	1	4	1	1	3	1	1	5	4	3	4	4	1	2	1	1	1	3	1	1	3	1	1	1	1	1	1	1	1	1	20	351	US	0	-1	-1
2	4	2	4	1	3	1	3	3	5	4	5	5	4	4	3	5	1	2	2	3	2	1	4	1	5	5	4	5	2	2	3	3	1	3	4	2	2	2	4	4	1	3	1	1	3	4	3	1	95	170	US	1	-1	-1
2	1	3	2	3	2	2	3	2	5	4	4	3	3	4	3	5	3	5	4	3	3	3	3	4	4	4	4	4	4	5	5	5	3	4	4	4	4	3	3	3	2	3	3	2	2	3	3	3	90	131	US	1	-1	-1
2	1	1	1	1	1	1	1	1	2	4	3	1	1	3	1	1	1	4	1	4	3	2	3	3	5	3	3	3	4	3	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	90	176	US	1	-1	-1
2	2	1	1	4	1	4	1	2	3	4	4	4	4	4	4	4	1	1	1	1	1	2	2	2	3	4	3	5	2	2	4	1	1	2	4	2	3	2	2	2	4	2	5	4	4	4	2	3	80	261	UA	1	-1	-1
2	1	1	1	2	2	2	2	2	4	5	5	4	4	5	4	4	2	5	5	4	4	4	4	4	5	4	5	3	5	4	5	3	3	5	3	4	3	3	4	3	2	3	2	2	2	2	2	2	80	132	US	0	-1	-1
2	2	1	1	1	1	1	1	1	2	3	4	1	2	4	2	2	1	4	3	1	5	2	3	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	100	155	US	0	-1	-1
2	1	1	1	1	1	1	1	1	3	4	2	1	1	3	1	4	2	2	4	3	2	5	1	5	5	3	4	1	5	4	5	4	1	1	2	1	3	2	2	2	2	2	2	2	3	3	1	1	90	117	AU	1	-1	-1
2	3	4	-1	5	4	5	4	4	5	5	5	4	5	3	4	4	4	5	4	1	2	1	2	4	4	3	3	4	1	4	2	1	1	1	5	3	5	1	1	4	2	1	2	2	1	3	1	1	90	155	RS	1	-1	-1
2	3	4	3	2	4	4	3	3	3	3	4	3	4	4	3	3	3	3	3	3	3	3	4	3	3	2	3	3	3	2	4	3	2	3	3	2	2	3	4	3	4	3	3	3	3	3	3	3	99	159	US	0	-1	-1
2	5	2	2	4	1	3	1	3	5	5	5	5	5	5	5	3	3	4	5	1	3	5	3	5	3	3	1	5	3	3	3	3	1	1	4	3	3	3	1	3	1	1	1	1	1	3	1	1	94	185	SI	0	-1	-1
2	3	2	1	4	2	2	2	2	3	5	4	4	4	4	4	3	5	4	4	5	4	5	3	4	3	3	2	5	3	4	2	2	4	3	2	2	4	4	4	4	2	3	3	3	4	4	3	2	95	223	DE	0	-1	-1
2	1	3	2	2	2	3	2	2	2	3	3	2	3	3	2	2	2	2	3	2	2	3	2	2	2	3	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	3	3	2	1	100	166	CN	1	-1	-1
2	4	4	2	3	2	4	4	2	5	5	4	4	4	4	3	5	2	1	1	1	2	2	1	1	4	5	2	4	2	3	4	3	4	1	4	3	4	3	2	3	3	3	3	3	2	4	2	3	70	111	SG	0	-1	-1
2	4	4	1	1	1	4	1	4	5	4	4	5	5	3	3	3	3	2	3	1	4	4	2	4	4	3	4	4	5	3	4	3	1	2	4	4	2	4	3	4	2	1	1	3	1	2	2	2	8	427	US	1	-1	-1
2	1	2	1	1	1	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	1	2	1	4	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	90	143	US	1	-1	-1
2	1	1	1	1	1	1	1	1	5	-1	5	2	4	4	4	-1	3	-1	2	3	3	1	-1	1	5	5	3	3	3	1	2	3	1	1	1	2	2	1	1	-1	1	1	1	1	2	1	1	1	60	120	BE	0	-1	-1
2	5	1	1	1	1	1	1	1	5	1	1	5	1	1	1	1	3	5	5	5	5	5	5	5	3	5	5	5	5	1	3	4	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	167	US	0	-1	-1
2	4	1	1	3	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	3	1	1	2	3	1	1	1	2	3	5	3	4	4	2	3	4	4	5	4	5	5	4	3	90	118	US	1	-1	-1
2	2	3	2	1	1	1	2	3	3	5	5	3	3	5	3	2	3	4	4	4	5	4	3	5	2	3	3	4	3	3	3	3	2	2	2	4	1	4	3	4	1	2	1	2	1	1	2	2	89	173	CA	0	-1	-1
2	1	4	2	2	1	3	1	2	5	2	4	5	5	3	5	4	2	-1	3	3	3	2	4	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	100	139	US	0	-1	-1
2	3	1	1	3	1	2	1	1	5	4	5	4	5	5	5	5	4	3	4	3	5	4	3	2	1	3	2	3	2	1	2	2	1	1	2	3	1	2	-1	1	1	1	2	2	4	3	1	2	95	1312	US	0	-1	-1
2	1	1	1	1	1	1	1	1	4	4	3	3	4	5	4	4	1	2	3	4	4	3	1	-1	2	5	4	4	5	5	5	4	3	3	1	4	1	5	1	5	1	1	1	2	1	1	1	1	90	278	US	0	-1	-1
2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	10	167	US	0	-1	-1
2	1	3	2	2	2	2	2	2	5	5	5	5	5	5	5	4	2	2	4	4	4	4	2	3	2	4	3	2	3	3	2	3	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	21	107	US	0	-1	-1
2	2	1	3	3	2	2	4	2	1	1	2	2	2	2	2	3	1	1	2	1	1	1	5	3	3	2	2	3	2	2	1	2	2	3	2	1	3	1	3	4	1	1	2	1	1	3	2	2	70	170	US	0	-1	-1
2	2	4	3	4	1	3	3	3	4	2	1	1	1	1	2	1	1	5	1	4	4	4	4	1	4	4	2	4	2	2	2	2	4	1	4	2	5	2	2	2	1	3	4	3	4	2	1	3	95	432	US	1	-1	-1
2	3	4	5	3	4	4	3	4	3	5	5	2	2	5	2	5	1	1	1	2	1	3	4	2	1	3	4	2	4	4	4	2	1	2	2	1	2	1	1	2	3	4	3	2	3	3	2	4	80	345	US	1	-1	-1
2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	3	3	1	2	3	2	3	1	3	1	3	2	3	2	5	3	4	3	4	4	4	3	4	3	3	2	3	3	4	2	90	212	US	0	-1	-1
2	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	4	4	1	4	4	4	1	4	2	3	1	1	2	1	4	4	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	97	133	US	0	-1	-1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	5	1	1	4	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	90	126	US	1	-1	-1
2	4	3	2	2	1	3	1	3	5	5	5	5	5	4	5	2	4	4	4	3	3	4	3	3	3	3	3	3	3	2	2	1	3	2	2	1	4	2	1	2	4	2	2	1	3	1	1	1	95	146	GR	0	-1	-1
2	4	5	1	1	1	3	1	4	4	4	1	1	1	2	1	1	4	4	4	4	1	5	3	4	3	3	1	4	4	4	3	4	1	2	1	2	1	2	1	2	1	2	1	3	1	4	1	1	90	193	AU	0	-1	-1
2	3	4	1	4	4	4	2	4	4	5	4	4	3	4	2	2	5	5	2	5	4	5	4	2	3	3	2	2	3	4	3	1	2	1	3	4	2	2	3	3	2	2	2	2	1	3	2	2	90	259	US	0	-1	-1
2	3	4	1	1	1	3	3	4	4	2	3	4	2	3	3	2	1	1	3	2	2	3	1	3	3	4	2	2	4	1	3	2	4	5	5	2	3	4	5	1	4	3	4	2	4	4	5	3	90	230	CA	1	-1	-1
2	1	1	1	1	1	2	1	2	2	2	1	1	2	4	2	4	2	5	4	4	5	4	5	4	5	2	4	4	4	4	4	3	4	4	4	4	4	4	5	4	2	1	1	2	2	2	2	1	95	155	SG	1	-1	-1
2	3	4	4	3	3	5	3	5	3	3	3	2	2	2	3	2	2	1	2	1	1	3	4	1	2	3	1	1	1	1	1	1	1	2	4	3	3	3	1	1	4	4	4	4	4	3	4	2	90	263	US	0	-1	-1
2	5	3	3	1	3	4	2	3	5	5	5	4	5	5	5	4	3	5	4	4	5	1	5	4	5	3	4	4	5	4	5	5	4	2	4	3	4	4	2	3	4	2	1	3	2	5	2	2	75	386	IN	0	-1	-1
2	1	1	4	1	1	1	1	1	3	4	4	5	4	4	3	4	3	2	3	4	1	4	5	2	4	3	2	4	2	5	3	2	2	1	1	1	5	1	2	3	1	1	1	1	2	2	1	1	100	177	CA	0	-1	-1
2	1	1	3	1	1	1	1	1	1	5	1	1	1	4	1	1	1	5	3	4	5	2	1	4	1	5	3	1	3	1	3	1	5	1	4	1	1	3	3	1	1	-1	1	1	1	1	1	1	70	399	US	1	-1	-1
2	3	1	4	5	-1	4	1	1	5	5	5	5	5	5	5	4	1	1	4	2	2	4	4	4	1	4	1	4	1	1	1	1	1	1	1	4	3	1	1	2	1	2	4	1	4	1	1	3	10	148	US	0	-1	-1
2	1	1	1	1	1	1	2	1	4	4	4	1	5	4	4	2	3	3	4	2	3	3	3	3	2	4	3	4	3	3	4	3	3	4	4	3	4	4	4	2	3	3	2	2	1	3	2	2	90	125	MY	1	-1	-1
2	3	1	1	1	1	1	3	1	5	1	1	4	5	1	3	1	2	1	1	1	4	1	4	1	5	5	5	1	5	5	5	5	1	1	4	4	4	4	1	5	4	4	4	4	5	5	4	4	100	155	US	1	-1	-1
2	2	2	1	4	2	3	3	2	5	4	5	2	5	4	4	3	1	4	5	4	5	4	2	5	4	3	1	3	1	4	4	2	1	1	4	1	2	1	2	4	1	3	1	4	1	2	1	2	90	222	US	0	-1	-1
2	4	4	1	4	1	5	3	5	5	5	4	5	4	4	4	4	5	2	5	4	2	5	4	5	3	3	1	3	2	1	2	1	3	2	1	3	2	2	1	4	1	1	2	1	1	1	1	1	90	274	HK	0	-1	-1
2	3	4	4	4	3	4	4	4	2	2	2	1	1	2	2	2	1	1	1	3	1	4	4	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	4	3	2	1	3	1	3	95	100	US	1	-1	-1
2	2	4	4	4	1	4	4	3	2	3	3	1	1	2	1	2	1	2	4	5	4	5	4	5	5	4	5	4	5	4	4	2	2	1	4	2	2	3	2	4	2	4	2	1	1	1	1	1	83	268	US	0	-1	-1
2	4	1	1	5	4	1	4	2	3	5	4	3	3	4	4	2	1	1	1	1	1	2	1	2	1	1	2	4	4	2	2	3	1	1	1	1	1	1	3	1	3	3	4	3	4	1	2	3	80	179	US	1	-1	-1
2	1	4	3	3	2	2	2	2	4	4	4	2	-1	3	1	2	3	4	4	1	3	1	4	2	4	3	3	4	2	3	2	2	3	4	5	3	3	4	2	2	3	4	4	3	1	2	2	2	95	118	US	1	-1	-1
